Time (Sec);S41;S42;S43;S44;S1;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S30;S31;S32;S33;S34;S35;S36;S37;S38;S39;S4;S40;S5;S6;S7;S8;S9;
43500.0;35640.0;35640.0;35640.0;35640.0;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;
43500.38454279444;35640.0;35640.0;35640.0;35640.0;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;
43800.0;35640.0;35640.0;35640.0;35640.0;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;35639.005798399536;
43800.0;35640.0;35640.0;35640.0;35640.0;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;
43800.38454279444;35640.0;35640.0;35640.0;35640.0;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;
44100.0;35640.0;35640.0;35640.0;35640.0;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;35638.99898879953;
44100.0;35640.0;35640.0;35640.0;35640.0;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;
44100.38454279444;35640.0;35640.0;35640.0;35640.0;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;
44400.0;35640.0;35640.0;35640.0;35640.0;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;35638.99217919953;
44400.0;35640.0;35640.0;35640.0;35640.0;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;
44400.38454279444;35640.0;35640.0;35640.0;35640.0;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;
44460.0;35640.0;35640.0;35640.0;35640.0;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;
44700.0;35640.0;35640.0;35640.0;35640.0;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;35638.985369599526;
44700.0;35640.0;35640.0;35640.0;35640.0;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;
44700.38454279444;35640.0;35640.0;35640.0;35640.0;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;
45000.0;35640.0;35640.0;35640.0;35640.0;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;35638.97855999952;
45000.0;35640.0;35640.0;35640.0;35640.0;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;
45000.38454279444;35640.0;35640.0;35640.0;35640.0;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;35638.97175039952;
