Time (Sec);S51;S52;S53;S54;S55;S1;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S30;S31;S32;S33;S34;S35;S36;S37;S38;S39;S4;S40;S41;S42;S43;S44;S45;S46;S47;S48;S49;S5;S50;S6;S7;S8;S9;
38100.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;
38100.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;
38101.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;
38102.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;
38400.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;35639.12837119959;
38400.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;
38400.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;
38401.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;
38402.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;
38700.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;35639.12156159959;
38700.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;
38700.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;
38701.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;
38702.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;
39000.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;35639.11475199959;
39000.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;
39000.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;35639.10794239958;
